Rack	Pos	Barcode	Origin	Exp	Trt	comment	PopID	CrossNum	Indiv	LfCountH	LfLgthH	LfWdthH	BoltedatH	BoltCountH	MaxBoltHtH	HBoltHt1	HBoltHt2	HBoltHt3	HBoltHt4	HBoltHt5	HBoltHt6	HBoltHt7	FlrHeadCount	HarvNotes	CrownDiam.mm	ShootMass.g	MsrHarvest2	LfCount2	LfLgth2	LfWdth2	LfCount1	LfLgth1	LfWdth1	comments	Note	BoltDate	FlwrDate	FlwrCol	FlwrNote	SLAmass.g	SLAarea	SLAdate	HarvestDay	BoltDay	MsrHarvest	MassNotes	MsrHarvest3	Wilt	TotWilt	Yellow	Death	Float	BoltMsrDate	BoltCount1	MaxBoltHt1	OtherBoltHt1	BoltMsr	BoltCount2	MaxBoltHt2	OtherBoltHt2	BoltMsrDate3	BoltCount3	MaxBoltHt3	OtherBoltHt3
415	23	7	US003-7-2	inv	ass map	control		US003	7	2	16	28	5.6	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.95	3.416	2010-10-20	13	22.3	8.2	10	20.4	4.2							0.094	19.17	10/19/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
416	23	8	CA001-8-9	inv	ass map	control		CA001	8	9	35	25.8	4.6	y	1	3	3	NA	NA	NA	NA	NA	NA	NA		0.8	4.379	2010-10-20	27	19.7	5.2	18	16.1	4			10/20/2010				0.189	30.669	10/19/2010	85	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
417	23	9	US002-1-1	inv	ass map	control		US002	1	1	55	20.5	4.3	y	1	29	29	NA	NA	NA	NA	NA	NA	2		0.6	4.665	2010-10-20	47	16.5	4.2	33	17.3	2.8			9/30/2010				0.079	18.544	10/19/2010	85	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
418	23	10	US003-3-12	inv	ass map	control		US003	3	12	32	17.5	3.7	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	3.479	2010-10-20	21	15.4	4.8	14	16.3	3.7							0.052	10.094	10/19/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
419	23	11	US003-13-8	inv	ass map	control		US003	13	8	13	20.5	4.7	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	2.648	2010-10-20	17	20.5	6.1	14	20.2	5.8							0.176	26.43	10/19/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
420	23	12	CA001-15-4	inv	ass map	control		CA001	15	4	13	27.1	5.1	y	1	31.5	31.5	NA	NA	NA	NA	NA	NA	NA		1	4.895	2010-10-20	18	27.5	5.9	13	16.5	4.2			10/8/2010				0.168	29.186	10/19/2010	85	73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
421	23	14	CA001-1-3	inv	ass map	control		CA001	1	3	16	28.6	6.4	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	4.77	2010-10-20	9	29.3	6.2	10	23	4.5							NA	NA	NA	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
422	23	15	US003-17-1	inv	ass map	control		US003	17	1	14	20.9	5.3	y	1	27.5	27.5	NA	NA	NA	NA	NA	NA	6		1.1	4.124	2010-10-20	11	25	7.8	10	19.3	5			10/8/2010				0.054	11.869	10/19/2010	85	73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
423	23	16	SERG-2-2	SK	ass map	control		SERG	2	2	4	13.1	2.6	y	1	19.5	19.5	NA	NA	NA	NA	NA	NA	32	PRPL FLR	0.5	2.788	2010-10-20	19	21.2	3.6	18	17.7	2.3			8/27/2010	9/30/2010	purple		0.015	2.402	10/19/2010	85	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
424	23	18	CA001-8-25	inv	ass map	control		CA001	8	25	22	23	3.6	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	3.724	2010-10-20	14	22.6	3.8	9	10	3.1							0.147	24.005	10/19/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
425	23	21	CA001-11-4	inv	ass map	control		CA001	11	4	22	23.1	5.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	3.78	2010-10-20	NA	NA	NA	13	15.2	4.7							0.134	NA	10/19/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
426	23	23	CA001-5-6	inv	ass map	control		CA001	5	6	42	24	4.6	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	3.54	2010-10-20	NA	NA	NA	24	16	4.1							0.067	19.84	10/19/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
427	23	25	CA001-8-2	inv	ass map	control		CA001	8	2	19	21.8	5.1	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	3.478	2010-10-20	NA	NA	NA	11	19.6	5.2							0.13	21.872	10/19/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
428	23	27	SERG-2-7	SK	ass map	control		SERG	2	7	0	0	0	y	1	32.2	32.2	NA	NA	NA	NA	NA	NA	53	PRPL FLR	0.5	3.705	2010-10-20	NA	NA	NA	18	14.1	2.7			9/3/2010	9/30/2010	purple		NA	NA	10/19/2010	85	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
429	23	29	US003-10-2	inv	ass map	control		US003	10	2	21	22.7	5.5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1.1	2.817	2010-10-20	NA	NA	NA	12	23.3	4							0.18	19.86	10/19/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
430	23	30	CA001-5-9	inv	ass map	control		CA001	5	9	27	24.6	3.7	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	3.667	2010-10-20	NA	NA	NA	10	14.9	3.4							NA	NA	10/19/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
431	23	31	US001-4-1	inv	ass map	control		US001	4	1	13	28.1	4.6	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.7	3.336	2010-10-20	19	21.2	3.2	16	19.7	3.9							0.087	19.84	10/19/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
432	23	32	HUG-1-1	SK	ass map	control		HUG	1	1	15	23.5	5.8	y	1	23.5	23.5	NA	NA	NA	NA	NA	NA	5		0.9	5.161	2010-10-20	18	24	7.7	15	22.1	7.3			9/30/2010				0.144	21.081	10/19/2010	85	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
433	23	34	CA001-9-13	inv	ass map	control		CA001	9	13	14	22	3.8	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1.1	3.325	2010-10-20	15	22.6	5.3	10	17.8	4.7							0.195	28.088	10/19/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
434	23	35	CA001-12-17	inv	ass map	control		CA001	12	17	11	24.6	4.6	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.75	3.002	2010-10-20	16	22.2	4.8	12	17.4	3.9							0.155	26.702	10/19/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
435	23	36	CA001-3-15	inv	ass map	control		CA001	3	15	22	18.5	3.4	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	2.775	2010-10-20	20	21.3	5.7	13	19	5.5							NA	NA	NA	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
436	23	38	SERG-3-10	SK	ass map	control		SERG	3	10	8	17	5.2	y	1	24	24	NA	NA	NA	NA	NA	NA	10		0.95	3.213	2010-10-20	17	19.1	4.3	12	16.6	3.6			9/30/2010				0.095	13.028	10/19/2010	85	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
437	23	40	CA001-10-3	inv	ass map	control		CA001	10	3	11	18.2	4.1	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	0		0.9	2.677	2010-10-20	8	23.3	6.1	7	23.5	5.5							0.217	29.486	10/19/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
438	23	41	SERG-1-2	SK	ass map	control	BLT 31 FLR	SERG	1	2	0	0	0	y	7	32	32	19	7.5	18	19.5	4.5	22	39	 tallest bolt DEAD, rest alive	0.6	3.299	2010-10-20	2	8.5	2.1	11	11.2	4.2	BOLTED TWENTYFOURPFIVE		7/24/2010	9/3/2010	purple		NA	NA	NA	85	-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
439	23	43	CA001-5-13	inv	ass map	control		CA001	5	13	19	22.3	4.1	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	3.417	2010-10-20	16	21.5	4.4	11	13.8	3.1							0.124	16.418	10/19/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
440	23	45	CA001-5-24	inv	ass map	control		CA001	5	24	14	23.2	5.3	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	2.979	2010-10-20	11	26.9	4.6	10	15	4.5							0.15	19.206	10/19/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
441	23	47	US002-3-16	inv	ass map	control		US002	3	16	9	19.6	5.6	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	2.619	2010-10-20	16	22.4	5.8	12	22.4	5.8							0.133	19.616	10/19/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
442	23	49	CA001-9-17	inv	ass map	control		CA001	9	17	12	15.7	3.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	2.917	2010-10-20	14	18.7	5.4	12	15.3	4.6							0.164	18.754	10/19/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
